Age,Gender,Income,Education,MaritalStatus,EmploymentStatus,CreditScore,LoanAmount,Debt,PreviousDefault,ResidenceType,Dependents,BankBalance,ExistingLoans,MonthlyExpenses,YearsEmployed,CreditHistoryYears,Approved
23,Female,208846.52,Bachelors,Married,Employed,850.0,1385604.3,194615.9,0,Mortgaged,1,0.0,1,76203.33,10.4,0.6,0
58,Female,108481.08,Masters,Single,Retired,850.0,810421.05,0.0,0,Owned,0,538479.64,0,78483.11,8.7,9.1,1
69,Female,389836.69,Bachelors,Married,Employed,850.0,1389036.0,867702.79,0,Owned,0,1437643.26,2,224301.56,1.5,5.3,1
51,Male,106031.71,High School,Single,Employed,850.0,1156924.12,603655.53,0,Rented,1,582905.08,1,44379.98,8.8,13.9,1
24,Male,650534.94,Bachelors,Divorced,Employed,850.0,1323118.63,162283.61,1,Owned,1,1667660.79,1,300045.72,8.9,1.0,1
46,Female,520727.45,Masters,Married,Employed,850.0,7249919.63,275698.88,0,With Parents,1,1085681.61,1,175821.75,2.7,3.1,0
46,Male,120285.76,High School,Single,Employed,850.0,1509811.58,694472.39,0,Rented,2,450147.88,3,82938.56,6.0,9.7,0
31,Male,231861.91,Masters,Single,Self-Employed,850.0,1294246.22,1071396.86,1,Owned,3,850594.38,1,160049.58,7.4,6.3,1
64,Male,369838.94,PhD,Married,Retired,850.0,4389105.04,0.0,0,Rented,0,2122093.36,0,154023.13,17.0,14.8,1
49,Female,185414.91,Bachelors,Married,Employed,850.0,399387.71,0.0,0,With Parents,1,765101.64,0,94153.82,6.7,23.9,1
35,Male,267361.33,Bachelors,Divorced,Employed,850.0,1614994.6,1208879.45,0,Mortgaged,0,638687.92,2,88847.89,3.8,2.5,1
35,Female,267988.84,Other,Married,Self-Employed,850.0,1294284.01,681802.06,1,Rented,1,1070651.37,1,122396.32,4.2,1.6,1
57,Female,775526.2,Masters,Single,Employed,850.0,7827500.12,572535.07,0,Rented,0,3588475.55,2,308804.06,5.5,4.3,0
41,Female,626176.94,Masters,Married,Employed,850.0,6707273.16,248748.16,1,Rented,0,796052.06,1,452759.98,1.4,12.8,0
48,Male,595926.97,High School,Single,Employed,850.0,3682655.52,282744.21,0,Rented,1,1246589.16,1,320357.67,8.3,18.4,1
54,Male,100503.85,Bachelors,Widowed,Unemployed,850.0,943621.33,697369.04,0,Mortgaged,1,631508.02,1,42411.48,0.0,4.0,1
30,Female,92124.89,Bachelors,Married,Employed,850.0,453324.14,183920.22,0,Rented,0,12139.23,1,43274.36,11.3,2.5,1
24,Female,23986.62,High School,Married,Unemployed,745.0,74933.93,0.0,0,With Parents,1,265459.71,0,10964.64,0.0,1.9,1
28,Male,208298.37,Bachelors,Single,Employed,850.0,1387153.59,0.0,0,Owned,0,581853.02,0,80723.95,2.8,1.6,1
37,Male,461215.67,PhD,Widowed,Employed,850.0,6027949.16,2477886.96,1,With Parents,0,2729164.58,3,150199.52,18.3,4.5,0
28,Female,386206.99,High School,Widowed,Retired,850.0,4542771.31,0.0,0,Mortgaged,0,1585451.93,0,271965.45,3.9,1.1,0
23,Male,262974.36,High School,Single,Employed,850.0,3649716.56,0.0,0,With Parents,2,1717712.87,0,172023.82,5.9,1.2,0
29,Female,425047.64,Masters,Single,Employed,850.0,1744422.52,653155.51,0,Owned,0,1855869.87,1,122321.58,4.7,6.5,1
53,Female,193594.79,Bachelors,Married,Retired,850.0,2577190.53,506082.39,0,Rented,0,1208094.9,1,131270.41,18.3,7.5,1
24,Male,657611.05,Masters,Single,Self-Employed,850.0,4332096.97,0.0,0,With Parents,1,2990405.37,0,180468.81,7.1,0.4,1
55,Male,338567.28,Masters,Single,Self-Employed,850.0,2972037.73,0.0,0,Rented,0,1992816.05,0,114566.15,8.9,27.0,1
34,Female,349340.27,Other,Married,Self-Employed,850.0,4204339.27,26206.71,1,Rented,0,1503171.66,0,163776.5,2.1,3.5,0
46,Male,942299.8,Masters,Married,Employed,850.0,3092367.2,271888.68,0,Owned,3,5515265.7,1,493023.15,12.0,9.8,1
44,Male,203890.45,High School,Single,Employed,850.0,2012478.96,637097.47,0,With Parents,2,1082539.88,1,94005.41,6.7,13.0,0
67,Female,175723.9,Bachelors,Married,Self-Employed,850.0,1033055.16,441079.32,0,Rented,3,455742.88,1,103591.53,13.0,16.3,1
42,Female,129222.76,Masters,Single,Employed,850.0,1506615.75,0.0,0,Rented,2,357780.51,0,58930.3,6.0,9.2,0
42,Female,248514.15,Other,Married,Self-Employed,850.0,1706911.99,742940.93,0,Mortgaged,0,1431461.53,1,121512.72,22.4,4.2,1
29,Male,141988.25,High School,Married,Self-Employed,850.0,1500777.36,0.0,0,Rented,0,467420.94,0,90616.97,2.5,5.6,1
46,Female,82407.04,High School,Single,Employed,850.0,469986.24,0.0,0,With Parents,2,285301.46,0,55803.56,7.2,5.9,1
47,Female,178119.57,Masters,Married,Self-Employed,850.0,1302131.76,47427.0,1,With Parents,1,481946.65,0,116757.02,2.0,7.0,1
33,Female,212446.25,PhD,Single,Employed,850.0,862773.43,467687.76,0,Mortgaged,3,360526.55,1,112224.08,,3.9,0
62,Male,474917.94,Bachelors,Married,Self-Employed,850.0,3838203.2,1157934.36,1,Rented,0,871177.82,2,139851.08,4.8,5.6,0
43,Female,182624.42,High School,Married,Retired,850.0,1455237.89,728886.08,0,Owned,1,1129699.55,1,47044.63,11.0,3.6,1
56,Male,246114.31,High School,Single,Employed,850.0,2900263.09,271188.35,1,Rented,0,392015.81,0,144925.99,8.7,22.0,0
23,Female,,Masters,Married,Employed,850.0,2067251.88,0.0,0,With Parents,0,37880.39,0,184123.46,2.8,1.1,0
48,Female,223488.0,High School,Married,Employed,850.0,1083404.55,0.0,0,Rented,1,507296.15,0,80119.53,2.7,13.6,1
42,Male,124652.86,High School,Single,Self-Employed,850.0,1024108.99,0.0,0,Owned,2,447582.12,0,45066.18,4.6,13.7,1
42,Female,97393.46,Other,Single,Employed,797.0,659776.13,682310.28,1,Rented,1,199180.64,2,33812.37,4.0,5.0,0
51,Male,287615.52,Masters,Single,Retired,850.0,838627.74,299168.62,0,Mortgaged,0,1985985.42,2,72728.73,4.3,6.2,1
58,Male,55060.03,High School,Divorced,Self-Employed,744.0,335184.72,665423.03,1,Owned,0,0.0,1,17372.92,4.6,15.5,1
22,Female,261807.01,High School,Married,Employed,850.0,1616527.9,126812.35,0,Mortgaged,2,415472.73,1,117619.6,2.8,0.6,0
58,Female,119955.41,High School,Single,Retired,850.0,817396.75,528858.18,1,Rented,1,893107.0,1,64042.86,5.5,16.2,1
54,Female,272704.16,Bachelors,Widowed,Self-Employed,850.0,3226476.04,0.0,0,Mortgaged,3,927413.58,0,193594.01,1.0,27.5,0
39,Female,171024.29,High School,Single,Employed,850.0,2112714.99,348593.92,0,Owned,2,225780.33,1,54580.95,4.7,13.4,0
47,Female,619447.91,Bachelors,Divorced,Employed,850.0,6030084.15,1233743.0,0,Rented,1,663890.59,2,462379.84,12.9,3.1,0
44,Male,192849.65,High School,Single,Employed,850.0,646046.04,0.0,0,With Parents,1,319814.61,0,83868.17,1.7,3.1,1
52,Male,269531.23,Bachelors,Married,Employed,850.0,3189763.61,378206.99,0,Mortgaged,1,355419.49,1,185759.35,1.9,5.6,0
58,Male,271535.18,Masters,Married,Employed,850.0,2507224.16,0.0,0,Owned,2,665906.61,0,126604.06,7.4,16.4,1
37,Male,518788.34,Masters,Single,Employed,850.0,6726051.75,0.0,0,Rented,0,2362268.04,0,336831.58,3.7,3.8,0
57,Female,237006.03,Masters,Married,Retired,850.0,1411537.61,0.0,0,With Parents,0,1201749.06,0,96715.9,10.3,29.2,1
31,Female,289189.02,Bachelors,Divorced,Employed,850.0,924136.95,60306.45,1,Rented,0,1204975.23,0,72660.01,3.4,7.6,1
68,Female,80415.8,Bachelors,Widowed,Student,850.0,597961.03,1321457.03,0,Mortgaged,0,426159.19,2,55476.07,0.0,30.6,1
60,Male,124680.5,Bachelors,Married,Employed,850.0,1328623.6,161906.53,0,Rented,0,578646.62,1,32860.31,1.6,22.3,0
36,Female,218324.15,High School,Divorced,Self-Employed,850.0,609786.72,285748.37,0,With Parents,0,1087698.87,1,89449.43,1.7,5.9,1
32,Female,160951.42,High School,Single,Self-Employed,850.0,2223727.98,127088.74,1,Owned,4,226688.53,0,84498.81,7.4,7.3,0
49,Female,499127.59,High School,Married,Employed,850.0,6521326.21,0.0,0,Owned,1,1422400.59,0,352634.64,2.0,14.7,0
30,Male,235076.19,Masters,Married,Employed,850.0,2586272.97,0.0,0,Rented,2,554198.82,0,161055.64,5.7,3.0,0
29,Female,108142.27,Bachelors,Divorced,Student,850.0,280056.93,0.0,0,Mortgaged,0,231639.11,0,80607.4,0.0,2.4,1
65,Male,299992.7,Masters,Married,Employed,850.0,2040578.39,502289.64,0,Rented,1,632819.87,2,94737.99,5.8,30.7,1
45,Female,255378.04,Bachelors,Married,Retired,850.0,2164115.79,286173.03,1,Mortgaged,1,1303324.33,0,140181.96,4.2,20.5,1
67,Male,183506.54,Masters,Single,Self-Employed,850.0,2464746.4,307812.55,0,Rented,2,28332.99,1,126009.12,1.8,21.3,0
62,Male,348557.9,Bachelors,Married,Employed,850.0,2029001.88,0.0,0,Owned,1,1316264.34,0,229522.5,15.8,29.4,1
53,Male,184074.31,Bachelors,Married,Retired,850.0,1699299.91,161362.12,0,Owned,0,,1,99594.56,5.9,9.3,1
44,Male,379202.29,High School,Single,Employed,850.0,1420258.82,327681.65,0,Rented,2,592541.57,1,97853.12,6.7,7.6,1
21,Female,247371.64,Masters,Divorced,Employed,850.0,1458428.47,0.0,0,Rented,0,1263207.11,0,85421.47,4.3,0.0,1
56,Male,1252131.14,PhD,Single,Employed,850.0,3410436.88,889794.81,0,Owned,0,2009006.8,2,568843.76,1.9,29.6,1
43,Female,346654.43,Bachelors,Single,Self-Employed,850.0,2196474.51,47523.88,1,With Parents,0,1870034.51,0,256805.28,3.2,7.5,1
22,Female,80439.25,Masters,Married,Employed,850.0,431181.1,0.0,0,Mortgaged,0,438504.78,0,21772.42,5.9,0.7,1
36,Male,192685.05,Masters,Married,Retired,850.0,788336.85,0.0,0,Owned,1,674039.75,0,73940.3,14.8,10.9,1
39,Male,242930.74,Masters,Married,Employed,850.0,1976370.15,715339.54,0,Rented,1,801562.19,1,92670.15,7.3,8.9,1
32,Female,75414.66,High School,Single,Self-Employed,775.0,267714.49,311312.89,1,Owned,2,0.0,0,26036.56,3.9,2.1,1
58,Female,119555.59,Masters,Married,Unemployed,850.0,883708.15,0.0,0,Rented,1,278612.0,0,69421.62,0.0,8.8,1
37,Male,273274.92,High School,Single,Employed,850.0,1803718.39,715119.48,0,Owned,0,1541263.12,1,150216.96,3.5,13.1,1
66,Male,532466.87,Masters,Divorced,Self-Employed,850.0,3365257.25,479240.61,0,Rented,0,999659.39,1,261384.77,7.4,20.3,1
27,Female,695813.06,High School,Married,Employed,850.0,5241865.93,0.0,0,Rented,0,3840989.67,0,261671.26,3.1,3.9,1
28,Male,125784.34,High School,Single,Retired,850.0,427842.33,1367995.36,0,Owned,1,740471.97,2,58189.75,7.3,4.9,1
33,Female,547320.3,Bachelors,Married,Employed,850.0,2322245.31,565019.63,0,Mortgaged,0,2600025.53,1,322468.38,3.8,6.2,1
42,Male,31971.8,Bachelors,Divorced,Unemployed,681.0,352754.91,751841.49,1,Rented,1,21387.98,1,23514.27,0.0,16.3,1
58,Male,778803.3,Other,Single,Employed,850.0,6096433.65,423914.23,0,Rented,1,969517.08,1,574720.71,4.5,16.0,0
28,Female,124986.22,Bachelors,Single,Self-Employed,850.0,1034461.72,0.0,0,With Parents,0,793890.08,0,79424.93,2.6,6.2,1
69,Male,255863.82,PhD,Single,Employed,850.0,2159476.65,669842.9,0,Rented,2,981341.17,2,69061.94,6.9,18.7,1
22,Male,925022.35,Masters,Widowed,Employed,850.0,10875510.14,569490.05,0,Rented,2,3108553.08,1,355958.11,6.7,0.3,0
24,Female,228432.75,Bachelors,Single,Self-Employed,850.0,3074341.61,625427.55,1,With Parents,0,215867.33,2,96844.52,1.0,2.6,0
42,Male,564695.76,Bachelors,Divorced,Employed,850.0,4960847.09,0.0,0,Mortgaged,0,1142703.88,0,294646.68,1.9,17.3,0
67,Male,258165.69,Masters,Married,Employed,850.0,3350584.49,0.0,0,Rented,6,1128888.71,0,185360.09,6.0,9.9,0
32,Female,188306.64,Masters,Single,Employed,850.0,1332479.49,1218138.15,0,With Parents,2,723057.71,2,125991.2,2.5,2.2,1
24,Male,215555.13,High School,Divorced,Self-Employed,850.0,2620256.51,2227113.05,0,Rented,1,873612.51,4,156391.53,2.8,1.1,0
45,Female,178261.73,Other,Divorced,Self-Employed,850.0,1112690.07,277362.79,0,Rented,1,0.0,1,100293.18,11.1,9.9,0
26,Male,269240.55,High School,Married,Employed,850.0,3488622.1,190252.69,0,With Parents,3,1121318.48,1,150000.18,3.4,4.1,0
58,Male,313131.67,Bachelors,Married,Employed,850.0,3444609.92,0.0,0,Rented,1,1068129.37,0,131224.42,3.8,10.9,0
50,Female,43682.08,High School,Single,Student,850.0,141008.07,757415.51,0,Rented,0,61771.44,2,30678.26,0.0,25.8,1
26,Female,,PhD,Married,Employed,850.0,593539.37,736168.07,0,Rented,0,1324636.74,1,109976.13,4.3,0.7,1
26,Female,647363.57,Bachelors,Single,Employed,850.0,5169163.88,306082.07,1,Mortgaged,2,1865717.98,1,211191.93,7.2,1.9,0
51,Male,243303.51,High School,Married,Employed,850.0,1961140.99,0.0,0,Owned,1,632514.66,0,82085.79,3.8,24.7,1
55,Male,68381.92,High School,Married,Student,795.0,544284.07,597159.08,1,Owned,0,202492.36,1,28909.8,0.0,24.6,1
57,Female,131719.52,High School,Single,Employed,850.0,1081266.17,0.0,0,Rented,1,891192.88,0,80412.61,2.6,22.6,1
33,Male,570774.18,High School,Married,Self-Employed,850.0,5614936.94,309507.61,0,Owned,2,1251193.69,1,176336.93,14.6,6.3,0
68,Male,377178.44,High School,Divorced,Employed,850.0,4561627.24,597474.97,0,Owned,0,2004245.36,2,153882.06,4.0,33.1,0
24,Female,920641.07,Masters,Married,Employed,850.0,4399373.25,1485704.44,0,Rented,0,3055420.67,3,367195.8,2.0,0.7,1
61,Male,136554.47,Masters,Single,Unemployed,850.0,419389.21,0.0,0,Rented,1,299977.48,0,48385.17,0.0,19.7,1
49,Female,69982.88,Bachelors,Married,Unemployed,782.0,612544.22,401690.82,1,Owned,0,311852.81,0,20887.3,0.0,5.9,1
41,Female,160328.95,Bachelors,Married,Employed,850.0,1444461.21,0.0,0,Rented,2,0.0,0,72747.73,15.4,14.9,1
59,Female,243225.83,Masters,Single,Employed,,1515078.27,0.0,0,With Parents,2,1129624.68,0,71430.78,0.6,11.9,1
27,Female,607265.36,High School,Single,Employed,850.0,1889489.0,0.0,0,With Parents,1,702482.55,0,411477.7,7.3,3.9,1
36,Female,832949.86,Bachelors,Single,Self-Employed,850.0,10152476.07,0.0,0,Owned,2,3257130.94,0,589442.52,10.1,6.7,0
63,Female,765823.12,Bachelors,Single,Employed,850.0,10643700.75,0.0,0,Owned,1,,0,332101.19,15.0,26.2,0
30,Female,177695.1,High School,Single,Employed,850.0,2086906.31,0.0,0,With Parents,2,807052.76,0,56065.72,9.4,6.9,0
50,Male,,High School,Married,Student,850.0,1772499.49,326790.24,1,Rented,1,189977.72,1,98299.5,0.0,13.6,0
54,Female,188433.55,Masters,Married,Employed,850.0,645452.16,0.0,0,With Parents,2,1075969.12,0,88394.62,3.1,27.9,1
54,Male,307713.46,High School,Married,Employed,850.0,2430529.74,701226.74,1,With Parents,1,262140.91,1,218748.58,10.4,27.2,0
52,Male,288701.47,Bachelors,Single,Employed,850.0,1843840.23,0.0,0,Owned,0,1841563.04,0,136496.86,0.6,23.8,1
25,Male,127654.51,Bachelors,Married,Self-Employed,850.0,491244.04,637712.88,0,Rented,3,388267.42,2,52318.44,1.5,0.6,1
60,Male,382900.81,Bachelors,Married,Employed,850.0,1325506.28,185344.9,1,Owned,0,2132868.47,0,269024.65,0.4,29.5,1
66,Male,793542.94,Masters,Married,Employed,850.0,9208792.42,1137618.96,0,Owned,2,3109449.47,2,472164.99,2.4,38.5,0
57,Male,63803.71,Other,Single,Unemployed,833.0,637829.48,18529.99,1,Mortgaged,0,455864.47,0,18225.75,0.0,17.3,0
48,Male,106435.97,Bachelors,Married,Retired,850.0,1440594.26,0.0,0,With Parents,0,228377.08,0,46514.82,3.0,17.4,0
58,Male,134907.73,Other,Married,Employed,850.0,340531.22,185711.64,0,With Parents,4,335040.13,1,92267.79,3.4,33.2,1
31,Female,109363.48,Bachelors,Divorced,Retired,850.0,1234291.39,1045271.08,0,Owned,0,246635.0,2,63730.76,15.7,2.1,0
24,Female,286471.08,Other,Married,Employed,850.0,3786593.87,446076.45,0,Rented,2,577020.57,1,163277.64,1.8,1.0,0
58,Female,248870.99,Masters,Single,Employed,850.0,3190121.82,441849.8,0,Mortgaged,2,587179.42,1,107091.05,2.2,18.9,0
67,Male,111736.34,High School,Married,Employed,850.0,906070.1,217280.56,1,With Parents,2,258436.77,0,41147.0,3.5,38.6,1
27,Female,238012.7,Bachelors,Single,Student,850.0,2796313.75,0.0,0,Rented,0,971417.93,0,115864.96,0.0,5.2,0
32,Female,122172.23,High School,Single,Student,850.0,670635.57,0.0,0,Owned,1,451606.63,0,74607.86,0.0,7.1,1
24,Male,1517646.31,Bachelors,Single,Employed,850.0,9672374.9,0.0,0,Rented,1,7322768.78,0,573026.56,8.6,2.3,1
23,Male,402554.34,High School,Divorced,Self-Employed,850.0,5495295.67,0.0,0,With Parents,1,326622.32,0,109547.71,6.1,0.8,0
36,Male,86125.3,Masters,Single,Student,850.0,760097.45,292870.61,0,Owned,1,445367.66,1,30870.74,0.0,9.1,1
50,Female,404108.7,High School,Single,Employed,850.0,4778647.46,0.0,0,Owned,1,2120555.78,0,209195.87,6.8,5.7,0
57,Male,259651.9,High School,Single,Self-Employed,850.0,2678543.22,378888.06,1,Rented,0,806272.51,0,108039.79,5.0,19.8,1
51,Female,342020.03,Bachelors,Widowed,Self-Employed,850.0,4257299.16,0.0,0,Rented,0,779496.33,0,184026.06,4.6,7.8,0
66,Female,137787.06,Bachelors,Married,Retired,850.0,1123275.38,246431.94,1,Rented,1,308838.77,0,35347.95,12.8,37.1,0
40,Female,171813.72,High School,Single,Employed,850.0,1321921.36,676918.77,0,Rented,2,473132.06,1,83299.39,4.6,3.7,0
61,Male,332674.16,Other,Married,Employed,850.0,2132706.23,213574.04,0,Owned,0,1721740.24,1,168935.07,12.4,10.3,1
49,Male,97171.44,Other,Single,Self-Employed,850.0,890568.87,488731.94,1,Rented,0,729089.36,1,37458.36,5.9,15.9,0
29,Female,635636.79,Masters,Married,Employed,850.0,6952444.35,0.0,0,With Parents,0,2960001.37,0,346518.75,5.5,6.6,0
55,Male,142994.02,Bachelors,Married,Retired,850.0,1254241.99,1373080.09,0,With Parents,1,893160.85,2,36140.83,3.5,19.9,1
44,Male,,High School,Single,Employed,850.0,1087433.16,0.0,0,Rented,2,893565.39,0,45274.06,6.5,10.9,1
33,Female,155298.84,High School,Divorced,Retired,850.0,2118690.7,0.0,0,Rented,0,946959.15,0,51047.73,2.9,7.4,1
22,Male,125845.9,High School,Single,Employed,850.0,1481260.41,0.0,0,Owned,1,568763.05,0,87126.08,12.5,0.3,1
31,Female,443102.68,Bachelors,Married,Employed,850.0,5298002.97,0.0,0,Owned,1,2022058.89,0,304232.92,6.3,5.7,0
25,Female,681297.76,Masters,Single,Employed,850.0,5899791.22,0.0,0,Mortgaged,0,1680206.41,0,424756.35,1.4,2.9,0
21,Male,267269.8,Masters,Married,Employed,850.0,1451436.05,287955.55,0,Owned,3,1008694.48,1,102822.3,1.1,0.0,1
47,Female,239389.81,High School,Married,Self-Employed,850.0,2933149.56,266524.68,0,Mortgaged,1,,1,61466.52,10.6,9.7,0
67,Male,317307.33,High School,Married,Self-Employed,850.0,943967.96,598233.5,0,With Parents,3,1780266.22,1,128648.81,1.7,40.9,1
21,Female,224542.01,Bachelors,Divorced,Employed,850.0,2568347.8,0.0,0,Rented,0,809082.37,0,141353.51,7.9,0.0,0
58,Female,248534.74,High School,Single,Self-Employed,850.0,3068425.24,1862914.9,0,Mortgaged,0,288259.66,4,162426.78,7.7,5.0,0
66,Male,361285.42,Bachelors,Single,Employed,850.0,1116537.3,730103.0,0,Rented,2,176949.83,2,161654.21,6.6,13.7,0
53,Female,105409.3,High School,Widowed,Self-Employed,850.0,908908.81,62986.15,1,Mortgaged,0,706692.97,0,31648.67,5.9,26.3,1
41,Female,77286.52,Masters,Married,Employed,850.0,308143.25,0.0,0,With Parents,1,182824.63,0,22156.07,4.4,12.4,1
54,Female,755133.87,Masters,Married,Self-Employed,850.0,3054783.36,0.0,0,Rented,1,1231302.52,0,513151.64,4.5,5.4,1
38,Female,195172.59,Masters,Widowed,Employed,850.0,915329.14,709331.58,1,Rented,1,,1,126370.06,1.7,14.3,1
38,Female,82100.37,High School,Married,Unemployed,850.0,990090.12,0.0,0,Owned,4,378186.32,0,29792.33,0.0,10.2,0
23,Male,242071.38,High School,Widowed,Retired,850.0,2346522.83,1340338.26,1,With Parents,1,913057.23,2,141957.4,3.3,0.8,0
62,Male,241427.36,High School,Divorced,Employed,850.0,1587766.24,338829.74,0,Owned,0,1539028.32,1,180150.5,3.5,10.4,1
64,Female,319963.97,High School,Married,Employed,850.0,3137103.33,1460164.12,0,Rented,1,610967.23,2,164248.1,6.3,21.7,0
59,Male,687508.74,Bachelors,Married,Employed,850.0,2314820.36,538965.09,1,Rented,1,543938.42,1,460285.2,4.8,9.6,1
62,Male,270773.92,Bachelors,Married,Self-Employed,850.0,2232461.29,0.0,0,With Parents,1,204579.87,0,163188.28,11.8,26.7,0
48,Female,28295.84,High School,Married,Unemployed,815.0,200107.26,0.0,0,Owned,1,42313.97,0,11719.32,0.0,8.7,1
38,Female,310426.86,High School,Single,Employed,850.0,2558488.95,0.0,0,With Parents,2,1654462.6,0,219789.82,2.3,8.3,1
34,Female,234063.05,Bachelors,Married,Employed,850.0,2807602.36,1232186.27,1,Mortgaged,3,176290.43,2,118839.39,5.3,7.1,0
42,Female,203785.56,Other,Single,Self-Employed,850.0,412134.19,0.0,0,Rented,0,1334136.73,0,67581.26,17.4,11.5,1
58,Male,42165.06,Bachelors,Single,Unemployed,806.0,180263.91,0.0,0,Mortgaged,0,101025.12,0,26453.4,0.0,7.1,1
41,Male,527919.64,High School,Divorced,Employed,850.0,6200023.94,553239.03,0,Rented,2,2987410.82,1,233705.31,12.1,14.3,1
41,Male,165284.61,High School,Married,Employed,850.0,1180236.31,1365469.48,0,Rented,2,1111097.69,2,50633.56,18.5,6.6,1
54,Male,71280.06,Masters,Married,Unemployed,850.0,419011.63,0.0,0,Owned,1,254105.34,0,45713.64,0.0,3.3,1
54,Female,358971.47,Bachelors,Married,Employed,850.0,1460607.03,538372.57,1,With Parents,0,1620428.93,1,162514.66,3.5,26.3,1
44,Male,168937.08,High School,Single,Self-Employed,850.0,1669456.1,33128.31,1,Mortgaged,0,845723.52,0,46151.71,3.7,9.4,0
63,Male,166290.91,High School,Divorced,Employed,850.0,2090108.68,423601.39,0,Owned,2,558979.23,1,98702.0,4.3,9.6,0
22,Male,93883.12,High School,Divorced,Self-Employed,850.0,294858.0,674367.98,0,Mortgaged,2,421924.61,1,25845.81,2.1,0.1,1
51,Male,808288.13,High School,Divorced,Employed,850.0,9524610.73,0.0,0,Owned,0,493788.43,0,232420.33,4.2,8.8,0
45,Female,403610.21,Masters,Married,Employed,850.0,1900672.44,0.0,0,Rented,2,1374574.68,0,200639.6,8.4,11.0,1
22,Male,540131.21,Bachelors,Married,Retired,850.0,5485633.76,540234.0,0,Owned,2,1151077.62,1,200209.91,10.0,0.4,0
69,Female,1236865.21,Masters,Single,Retired,850.0,4620569.72,0.0,0,Rented,0,2998025.3,0,814392.7,1.8,24.5,1
69,Male,433108.39,Masters,Single,Self-Employed,850.0,2717336.85,0.0,0,Owned,2,2062315.37,0,260982.96,6.7,41.2,1
32,Male,58325.79,Masters,Widowed,Unemployed,850.0,179235.97,476371.38,0,Rented,0,266336.15,1,26738.4,0.0,7.9,1
37,Male,173691.14,Bachelors,Married,Employed,850.0,1878352.79,495230.96,0,With Parents,1,203395.59,1,84861.06,10.2,11.1,0
60,Female,65187.2,Bachelors,Divorced,Student,850.0,898946.62,196977.28,0,Rented,2,353170.42,1,34142.61,0.0,13.5,1
25,Male,504611.07,Masters,Widowed,Employed,850.0,6230245.36,1425633.26,0,Owned,0,3151023.55,4,248193.78,1.5,1.4,1
51,Male,35629.75,High School,Single,Employed,564.0,330106.59,302914.86,1,Owned,1,144938.33,1,19290.25,4.2,12.6,0
31,Male,353403.4,Bachelors,Married,Employed,850.0,1465682.92,413759.94,0,Mortgaged,0,1068060.5,1,221511.35,4.5,3.8,1
47,Female,163532.41,Masters,Single,Student,850.0,2262433.72,0.0,0,Rented,1,237393.4,0,98972.62,0.0,10.7,0
64,Female,182414.8,PhD,Single,Employed,850.0,1599779.73,626728.4,0,Owned,1,747021.4,1,81205.8,6.4,25.5,1
61,Female,62942.32,High School,Single,Unemployed,850.0,373034.67,0.0,0,Mortgaged,0,338516.34,0,38959.88,0.0,9.0,1
32,Female,155198.27,Bachelors,Single,Employed,850.0,741253.18,0.0,0,Rented,1,587002.96,0,39601.61,7.3,9.1,0
22,Male,202091.87,Bachelors,Married,Self-Employed,850.0,766066.02,1197642.14,0,Rented,0,539509.6,2,80352.16,0.3,0.7,0
47,Male,93928.56,High School,Married,Student,850.0,717081.74,544646.19,0,Rented,0,30655.54,1,39252.69,0.0,12.4,1
